ID,Array
1027,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0]"
1028,"[0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -1.3234889800848443e-23, -5.293955920339377e-23, 0.0, 6.617444900424222e-24, 0.0, 0.0, 1.6940658945086007e-21, -2.6469779601696886e-23]"
1029,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 8.470329472543003e-22, -1.0587911840678754e-22, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 6.617444900424222e-24, -1.3552527156068805e-20, 0.0]"
1030,"[0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 8.470329472543003e-22, 1.6940658945086007e-21, 0.0, 0.0, 0.0, -8.470329472543003e-22, 6.776263578034403e-21, -3.3881317890172014e-21, 5.293955920339377e-23, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 4.235164736271502e-22, 0.0]"
1031,"[0.0, 0.0, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 2.6469779601696886e-23, 0.0, -3.3881317890172014e-21, 0.0, 0.0]"
1032,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 2.6469779601696886e-23, 1.6940658945086007e-21, -6.776263578034403e-21, -1.0587911840678754e-22, 6.776263578034403e-21, 0.0, -8.470329472543003e-22, 1.0587911840678754e-22]"
1033,"[5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 3.3881317890172014e-21, 0.0, -2.117582368135751e-22, -5.293955920339377e-23, -1.3552527156068805e-20, 0.0, -4.235164736271502e-22, 2.6469779601696886e-23]"
1034,"[1.0842021724855044e-19, 4.336808689942018e-19, 1.0842021724855044e-19, -4.336808689942018e-19, -4.336808689942018e-19, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 0.0, -1.6940658945086007e-21, 8.470329472543003e-22, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 5.293955920339377e-23]"
1035,"[0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, -1.3552527156068805e-20, -8.470329472543003e-22, -6.776263578034403e-21, 0.0]"
1036,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.308722450212111e-24, -1.3552527156068805e-20, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, 4.235164736271502e-22, 1.0587911840678754e-22, 0.0, 0.0, 0.0]"
1037,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, -1.0587911840678754e-22, -1.0587911840678754e-22, -2.6469779601696886e-23]"
1038,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 4.336808689942018e-19, -5.293955920339377e-23, -2.117582368135751e-22, 4.235164736271502e-22, 3.3881317890172014e-21, -1.6543612251060553e-24, 4.235164736271502e-22, 0.0, -6.776263578034403e-21, 0.0, 0.0]"
1039,"[0.0, -6.776263578034403e-21, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 0.0, -2.117582368135751e-22, -3.3881317890172014e-21, 0.0]"
1040,"[0.0, -2.168404344971009e-19, -2.168404344971009e-19, 0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 5.293955920339377e-23, 1.6940658945086007e-21, 1.0587911840678754e-22, 0.0, 8.470329472543003e-22, 3.3881317890172014e-21, 0.0, 1.6940658945086007e-21]"
1041,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, 4.235164736271502e-22, 0.0, 6.776263578034403e-21, 2.117582368135751e-22, -1.0587911840678754e-22, 0.0, 6.776263578034403e-21]"
1042,"[-5.421010862427522e-20, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, -1.6940658945086007e-21, 6.776263578034403e-21, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 6.776263578034403e-21, -4.235164736271502e-22]"
1043,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 2.6469779601696886e-23, -4.235164736271502e-22, 0.0, 0.0, 8.470329472543003e-22, -6.776263578034403e-21]"
1044,"[-2.168404344971009e-19, -4.336808689942018e-19, -1.0842021724855044e-19, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -4.235164736271502e-22, 0.0, 8.470329472543003e-22, 0.0, 0.0, 4.235164736271502e-22, 0.0, 6.776263578034403e-21]"
1045,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 2.117582368135751e-22, 2.710505431213761e-20, 0.0, -1.0587911840678754e-22, 0.0, 0.0]"
1046,"[5.421010862427522e-20, 0.0, -2.168404344971009e-19, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 1.6940658945086007e-21, -3.3881317890172014e-21, -2.6469779601696886e-23, 0.0, 0.0, -2.710505431213761e-20, -1.0587911840678754e-22, 0.0, 0.0, 0.0]"
1047,"[1.0842021724855044e-19, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, -1.3234889800848443e-23, -5.293955920339377e-23, 8.470329472543003e-22, 0.0, -6.776263578034403e-21, -4.235164736271502e-22, 0.0, 1.3552527156068805e-20, 0.0, 0.0]"
1048,"[0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, 3.308722450212111e-24, -1.6940658945086007e-21, 1.0587911840678754e-22, 0.0, 1.3552527156068805e-20, 4.235164736271502e-22, 0.0]"
1049,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -1.3552527156068805e-20, 2.710505431213761e-20, -6.617444900424222e-24, 3.3881317890172014e-21, -2.6469779601696886e-23, 0.0, 1.6940658945086007e-21, -2.6469779601696886e-23, 2.117582368135751e-22]"
1050,"[0.0, -2.168404344971009e-19, -2.168404344971009e-19, 0.0, 2.168404344971009e-19, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 4.235164736271502e-22, 6.776263578034403e-21, 0.0, 2.117582368135751e-22]"
1051,"[0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 8.673617379884035e-19, 0.0, -4.336808689942018e-19, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 6.776263578034403e-21, -2.117582368135751e-22, 0.0, 0.0, -4.235164736271502e-22, 8.470329472543003e-22, 0.0, 1.6155871338926322e-27]"
1052,"[2.168404344971009e-19, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, -1.6543612251060553e-24, 0.0, 3.3881317890172014e-21, 0.0, 1.6940658945086007e-21, 8.470329472543003e-22, -8.470329472543003e-22, 1.6940658945086007e-21, 0.0, 0.0, 1.6940658945086007e-21, -6.776263578034403e-21, 0.0]"
1053,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 3.3881317890172014e-21]"
1054,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 8.470329472543003e-22, -8.470329472543003e-22, 4.235164736271502e-22, 1.0587911840678754e-22, -4.235164736271502e-22, 1.0587911840678754e-22, 0.0, 2.6469779601696886e-23, 0.0]"
1055,"[0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, -5.421010862427522e-20, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 1.3552527156068805e-20, -2.6469779601696886e-23, 0.0, 0.0, 2.117582368135751e-22, 2.710505431213761e-20, -1.6940658945086007e-21, -3.308722450212111e-24]"
1056,"[-4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -3.3881317890172014e-21, 3.3881317890172014e-21, -6.776263578034403e-21, -1.0587911840678754e-22, 0.0, 4.235164736271502e-22]"
1057,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 1.0587911840678754e-22, 0.0, -3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, -5.293955920339377e-23, 6.776263578034403e-21, 0.0]"
1058,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 6.776263578034403e-21]"
1059,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 1.3552527156068805e-20, 0.0, -2.117582368135751e-22, 0.0, 0.0]"
1060,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.1359030627651384e-25, 0.0, 0.0, -5.293955920339377e-23, 0.0, 2.117582368135751e-22, 0.0, -5.293955920339377e-23, 6.776263578034403e-21, -1.6940658945086007e-21]"
1061,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 4.235164736271502e-22, 6.776263578034403e-21, -1.6940658945086007e-21, 6.776263578034403e-21, 8.470329472543003e-22, 3.3881317890172014e-21, 0.0, 2.6469779601696886e-23]"
1062,"[2.6469779601696886e-23, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 6.617444900424222e-24, -4.235164736271502e-22]"
1063,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, -2.6469779601696886e-23, -3.3881317890172014e-21, 0.0, -6.776263578034403e-21, 0.0, 4.235164736271502e-22, 8.470329472543003e-22, 0.0]"
1064,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 6.776263578034403e-21, -1.3234889800848443e-23, 0.0, 8.470329472543003e-22, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 2.710505431213761e-20]"
1065,"[-2.168404344971009e-19, -4.336808689942018e-19, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 6.617444900424222e-24, -8.470329472543003e-22, 0.0, -1.3552527156068805e-20, 5.293955920339377e-23, 8.470329472543003e-22, 0.0, -5.293955920339377e-23]"
1066,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 8.271806125530277e-25, 8.470329472543003e-22, 0.0, 0.0, 8.470329472543003e-22, 3.3881317890172014e-21, -1.3552527156068805e-20]"
1067,"[0.0, -1.0842021724855044e-19, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, -4.235164736271502e-22, 0.0, -1.0587911840678754e-22, -2.117582368135751e-22, 0.0, 1.3552527156068805e-20, -3.3881317890172014e-21]"
1068,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 2.6469779601696886e-23, 2.117582368135751e-22, 6.776263578034403e-21, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0]"
1069,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0, -1.0587911840678754e-22, -8.470329472543003e-22, -1.0587911840678754e-22, 0.0, 0.0]"
1070,"[1.6543612251060553e-24, 0.0, 1.0842021724855044e-19, 4.336808689942018e-19, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, -1.6940658945086007e-21, -5.293955920339377e-23, 1.6940658945086007e-21, -6.776263578034403e-21, 0.0, 0.0, -1.6940658945086007e-21, -2.117582368135751e-22, 0.0]"
1071,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0339757656912846e-25, 2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2924697071141057e-26, 0.0, -2.710505431213761e-20]"
1072,"[0.0, 0.0, -1.0842021724855044e-19, 4.336808689942018e-19, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, 6.776263578034403e-21, -3.3881317890172014e-21, -2.117582368135751e-22, 0.0, 4.235164736271502e-22, 6.776263578034403e-21]"
1073,"[0.0, -2.710505431213761e-20, -1.0842021724855044e-19, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 5.421010862427522e-20, 1.0842021724855044e-19, 5.421010862427522e-20, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -1.0587911840678754e-22, -1.3552527156068805e-20]"
1074,"[-4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 2.710505431213761e-20, -3.3881317890172014e-21, -1.3552527156068805e-20, 0.0, 0.0, 4.235164736271502e-22, 6.776263578034403e-21, 0.0, 1.3552527156068805e-20]"
1075,"[4.336808689942018e-19, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, 0.0, 0.0, 6.776263578034403e-21, 2.710505431213761e-20, 0.0, 6.776263578034403e-21, 0.0]"
1076,"[-2.168404344971009e-19, 2.710505431213761e-20, 0.0, 1.0842021724855044e-19, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 3.3881317890172014e-21, 0.0, 1.3552527156068805e-20, 0.0, 0.0]"
1077,"[0.0, -6.776263578034403e-21, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, -8.470329472543003e-22, 0.0]"
1078,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -5.293955920339377e-23, 3.3881317890172014e-21, 0.0, 1.3552527156068805e-20, 8.470329472543003e-22, -3.3881317890172014e-21, -3.3881317890172014e-21]"
1079,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 3.3881317890172014e-21, 2.117582368135751e-22, 3.308722450212111e-24, 8.470329472543003e-22, 8.470329472543003e-22, 0.0, 0.0]"
1080,"[0.0, 5.421010862427522e-20, 0.0, 5.421010862427522e-20, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 6.776263578034403e-21, -1.3552527156068805e-20, -2.6469779601696886e-23, -8.470329472543003e-22, 3.3881317890172014e-21, 0.0, 0.0, 0.0]"
1081,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, 2.6469779601696886e-23, 1.6940658945086007e-21, 4.235164736271502e-22, 0.0, 0.0, 1.6940658945086007e-21, 1.6940658945086007e-21, -8.470329472543003e-22, -2.0679515313825692e-25]"
1082,"[0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, -3.3881317890172014e-21, 0.0, -8.470329472543003e-22, 3.308722450212111e-24, 0.0, 0.0, -1.0587911840678754e-22, 0.0]"
1083,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -1.3552527156068805e-20, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 0.0]"
1084,"[0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21]"
1085,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0, -3.3881317890172014e-21]"
1086,"[0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, -1.0339757656912846e-25, 0.0, 0.0, 1.6940658945086007e-21, 2.6469779601696886e-23, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0]"
1087,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, -4.235164736271502e-22, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0]"
1088,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 5.293955920339377e-23, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 6.776263578034403e-21, -2.117582368135751e-22, -6.776263578034403e-21, -6.776263578034403e-21]"
1089,"[1.3552527156068805e-20, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 3.3881317890172014e-21, 6.776263578034403e-21, 3.3881317890172014e-21, 4.235164736271502e-22, 0.0, -8.470329472543003e-22, 1.3552527156068805e-20, -2.117582368135751e-22, 0.0, 5.293955920339377e-23, 8.470329472543003e-22, -1.6940658945086007e-21, 1.3234889800848443e-23, 0.0]"
1090,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 4.235164736271502e-22, 6.776263578034403e-21, 1.6543612251060553e-24, 1.0587911840678754e-22]"
1091,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 1.0587911840678754e-22, -6.776263578034403e-21, -6.776263578034403e-21, -6.776263578034403e-21, 0.0, -4.235164736271502e-22, 0.0, -1.3552527156068805e-20]"
1092,"[0.0, 0.0, 0.0, 1.3552527156068805e-20, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21]"
1093,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 6.776263578034403e-21, 0.0, 0.0, 4.235164736271502e-22, 0.0, 3.3881317890172014e-21, 0.0, -2.6469779601696886e-23]"
1094,"[0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 1.6940658945086007e-21, 8.271806125530277e-25, -1.3552527156068805e-20, 0.0, 3.3881317890172014e-21, 0.0, -1.6543612251060553e-24, 8.470329472543003e-22, -1.3552527156068805e-20]"
1095,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, -1.6940658945086007e-21, 0.0, 0.0, -4.235164736271502e-22, 0.0, 1.3552527156068805e-20, -5.293955920339377e-23, 2.710505431213761e-20, 0.0]"
1096,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, -8.470329472543003e-22, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 1.3552527156068805e-20, -6.776263578034403e-21, 0.0]"
1097,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, -1.3552527156068805e-20, 0.0, -4.235164736271502e-22, -1.0097419586828951e-28, -3.3881317890172014e-21, 0.0, 0.0]"
1098,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3234889800848443e-23, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 6.776263578034403e-21, -8.470329472543003e-22, 0.0, 1.6940658945086007e-21, 0.0, 0.0, -6.776263578034403e-21]"
1099,"[0.0, 0.0, 5.421010862427522e-20, -2.710505431213761e-20, 1.6940658945086007e-21, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 6.617444900424222e-24, 3.3881317890172014e-21, 0.0, -2.710505431213761e-20, 3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, -6.776263578034403e-21]"
1100,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -1.3552527156068805e-20, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0, 5.293955920339377e-23, -4.235164736271502e-22]"
1101,"[0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, -2.6469779601696886e-23, 0.0, -6.776263578034403e-21, 0.0, 3.3881317890172014e-21, -5.293955920339377e-23, 0.0, 6.776263578034403e-21, 0.0]"
1102,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, -2.6469779601696886e-23, 0.0, -4.1359030627651384e-25, 6.776263578034403e-21, 2.117582368135751e-22, -6.776263578034403e-21, -1.0587911840678754e-22, 0.0, -1.3552527156068805e-20, -1.6940658945086007e-21]"
1103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 1.6940658945086007e-21, -8.470329472543003e-22, 6.776263578034403e-21, 0.0, 2.710505431213761e-20, 4.235164736271502e-22, 1.6543612251060553e-24]"
1104,"[0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 6.617444900424222e-24, 0.0, 0.0, -6.776263578034403e-21]"
1105,"[0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 3.3881317890172014e-21, 0.0, -1.6543612251060553e-24, 0.0, 1.6940658945086007e-21, 3.308722450212111e-24, 0.0, 0.0, 0.0]"
1106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0]"
1107,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, -3.3881317890172014e-21, -2.117582368135751e-22, 0.0, -1.3552527156068805e-20, 8.470329472543003e-22, -8.470329472543003e-22, 0.0, -8.470329472543003e-22]"
1108,"[4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 1.3552527156068805e-20, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 0.0]"
1109,"[0.0, -2.168404344971009e-19, 4.336808689942018e-19, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -2.710505431213761e-20, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, -1.3552527156068805e-20, -1.6940658945086007e-21, -2.710505431213761e-20]"
1110,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 1.3552527156068805e-20, -1.6940658945086007e-21, 0.0, 0.0, -4.235164736271502e-22, -5.293955920339377e-23, 3.3881317890172014e-21]"
1111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 5.421010862427522e-20, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 3.308722450212111e-24]"
1112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 2.117582368135751e-22, 0.0, 3.308722450212111e-24, -2.6469779601696886e-23, 0.0]"
1113,"[0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, -4.235164736271502e-22, 0.0, -3.3881317890172014e-21, 0.0, 0.0, -3.3881317890172014e-21, -6.617444900424222e-24, 5.293955920339377e-23, 0.0]"
1114,"[-8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, -1.0587911840678754e-22, -3.3881317890172014e-21]"
1115,"[0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 8.470329472543003e-22]"
